"Table 1b. Revised (Adjusted1) Estimates of Monthly Inventories of Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: January 1992 Through July 2025.",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Inventories estimates are in millions of dollars.  Estimates are based on data from the Monthly Wholesale Trade Survey, and have been benchmarked using the results of the Annual Wholesale Trade Survey.",,,,,,,,,,,,,,,,,,,,,,,
"For a full description of the NAICS codes used in this table, see the 2017 NAICS manual or <www.census.gov/naics>.",,,,,,,,,,,,,,,,,,,,,,,
"Additional information on sampling variability, confidentiality protection, sampling error, nonsampling error, sample design, and definitions may be found at <www.census.gov/wholesale/>.",,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,
"    1 Except where indicated, inventories estimates are adjusted for seasonal variation.  Estimates are adjusted for trading day differences, but not for price changes.",,,,,,,,,,,,,,,,,,,,,,,
"    2 For January 1998 through December 2003, no significant seasonal pattern for NAICS 4241 was detected in the latest annual review of the seasonal adjustment for inventories.  Consequently, the ""Adjusted"" inventories estimates are equal to the ""Not Adjusted"" estimates for those months.",,,,,,,,,,,,,,,,,,,,,,,
"    3 For January 1996 and subsequent months, no significant seasonal pattern for NAICS 4246 was detected in the latest annual review of the seasonal adjustment for inventories.  Consequently, the ""Adjusted"" inventories estimates are equal to the ""Not Adjusted"" estimates.",,,,,,,,,,,,,,,,,,,,,,,
    p Preliminary estimates.,,,,,,,,,,,,,,,,,,,,,,,
    r Revised estimates.,,,,,,,,,,,,,,,,,,,,,,,
   NA = Not available.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S. Census Bureau, Monthly Wholesale Trade Survey, September 10, 2025, Project No. P-7503922/CBDRB-FY25-0004.",,,,,,,,,,,,,,,,,,,,,,,
                                                                                                                                                                                                                                    NAICS Code/NAICS Description (sub-parts indicated by one or more leading dots),,,,,,,,,,,,,,,,,,,,,,,
,,"Total Merchant
Wholesalers,
Except
Manufacturers'
Sales Branches
and Offices",".Durable
Goods","..Motor
Vehicle &
Motor
Vehicle
Parts &
Supplies","..Furniture
& Home
Furnishings","..Lumber &
Other
Construction
Materials","..Professional
& Commercial
Equipment &
Supplies","...Computer
& Computer
Peripheral
Equipment
& Software","..Metals &
Minerals,
Except
Petroleum","..Household
Appliances
& Electrical
& Electronic
Goods","..Hardware,
& Plumbing
& Heating
Equipment
& Supplies","..Machinery,
Equipment,
& Supplies","..Miscellaneous
Durable Goods",".Nondurable
Goods","..Paper &
Paper
Products","..Drugs &
Druggists'
Sundries","..Apparel,
Piece
Goods, &
Notions","..Grocery &
Related
Products","..Farm
Product Raw
Materials","..Chemicals
& Allied
Products","..Petroleum
&
Petroleum
Products","..Beer,
Wine, &
Distilled
Alcoholic
Beverages","..Miscellaneous
Nondurable
Goods"
Month,Year,42,423,4231,4232,4233,4234,42343,4235,4236,4237,4238,4239,424,4241 2,4242,4243,4244,4245,4246 3,4247,4248,4249
July   p,2025,"908,055","567,929","89,736","17,482","31,428","64,712","24,672","39,253","81,289","46,435","155,359","42,235","340,126","8,195","99,774","28,239","57,815","23,189","14,603","24,055","25,904","58,352"
June   r,2025,"906,960","569,192","91,205","17,554","31,297","64,225","24,620","39,104","81,848","46,598","154,507","42,854","337,768","8,224","98,055","27,703","56,709","24,393","14,618","24,902","25,859","57,305"
May,2025,"905,458","568,162","92,396","17,537","31,533","64,018","24,467","38,777","79,828","46,630","154,399","43,044","337,296","8,294","97,234","28,376","56,183","25,254","14,338","23,987","26,209","57,421"
April,2025,"908,309","572,336","93,554","17,912","31,452","65,410","25,377","38,745","79,345","46,099","155,603","44,216","335,973","8,281","95,452","28,495","56,158","26,323","14,628","23,310","25,779","57,547"
March,2025,"907,090","571,823","92,989","18,065","31,797","64,410","24,814","38,740","79,733","45,274","157,113","43,702","335,267","8,341","93,562","28,238","55,499","27,021","14,812","25,194","25,705","56,895"
February,2025,"903,934","568,294","91,994","17,619","32,176","63,968","24,637","38,695","80,416","44,493","156,394","42,539","335,640","8,283","93,652","28,034","55,092","27,749","14,538","25,510","25,551","57,231"
January,2025,"899,458","565,730","91,216","17,568","31,672","63,179","23,921","38,836","80,128","43,897","157,010","42,224","333,728","8,123","92,902","28,071","54,490","27,894","14,521","25,087","25,158","57,482"
December,2024,"892,308","561,178","91,772","17,424","31,117","61,254","22,383","38,276","79,082","43,678","156,265","42,310","331,130","8,098","92,058","27,916","53,815","26,969","14,579","25,896","25,002","56,797"
November,2024,"898,277","564,904","92,649","17,481","31,257","61,964","22,165","38,101","80,555","43,800","156,657","42,440","333,373","7,983","95,970","28,409","54,462","26,386","14,678","23,359","25,092","57,034"
October,2024,"897,864","566,722","94,319","17,319","31,015","62,077","22,262","38,109","80,717","43,531","157,230","42,405","331,142","7,961","94,067","28,259","53,348","27,463","14,713","23,855","24,827","56,649"
September,2024,"895,579","566,006","95,024","16,909","30,699","59,894","21,094","37,948","81,469","43,724","157,531","42,808","329,573","7,914","92,832","28,110","52,623","27,868","14,778","24,644","24,920","55,884"
August,2024,"897,971","569,411","97,482","16,724","30,590","61,252","21,561","38,104","81,460","43,438","157,518","42,843","328,560","7,871","94,447","28,683","51,169","25,770","14,639","25,316","24,971","55,694"
July   r,2024,"896,740","568,421","97,192","16,710","30,623","60,604","21,162","38,444","81,731","43,030","157,215","42,872","328,319","7,792","94,744","28,524","51,026","23,815","14,625","25,760","24,896","57,137"
June,2024,"894,462","567,773","95,810","16,711","30,668","59,867","20,873","38,914","81,317","43,124","158,100","43,262","326,689","7,844","92,497","28,771","51,218","24,255","14,755","26,277","24,877","56,195"
May,2024,"893,110","568,060","94,577","16,770","30,749","61,175","21,477","39,600","81,884","43,181","157,515","42,609","325,050","7,769","92,406","28,847","50,715","24,143","14,608","26,018","24,809","55,735"
April,2024,"888,010","565,180","93,599","16,888","30,537","60,321","21,113","39,926","82,066","43,326","156,435","42,082","322,830","7,831","89,882","28,980","50,459","23,279","14,512","27,661","24,711","55,515"
March,2024,"887,937","563,260","92,382","16,934","30,537","60,455","20,816","40,273","82,128","43,047","154,750","42,754","324,677","7,865","90,436","29,735","51,067","24,512","14,536","25,610","24,836","56,080"
February,2024,"892,709","564,643","92,742","16,876","30,398","60,744","20,609","40,971","82,178","43,461","154,083","43,190","328,066","7,957","91,987","30,084","51,626","25,391","14,534","24,819","25,421","56,247"
January,2024,"889,437","559,700","92,101","16,777","30,149","60,384","20,618","40,922","82,238","43,457","150,720","42,952","329,737","8,024","91,413","29,844","51,772","26,906","14,343","25,743","24,793","56,899"
December,2023,"895,920","560,371","91,028","16,786","29,818","60,511","20,471","41,466","83,592","43,436","150,600","43,134","335,549","8,187","91,350","30,882","51,921","28,916","14,787","26,199","24,580","58,727"
November,2023,"890,388","555,399","88,180","17,039","29,528","59,650","20,008","41,978","83,193","43,683","148,211","43,937","334,989","8,113","88,799","31,032","51,666","30,344","14,852","28,462","24,411","57,310"
October,2023,"892,844","556,500","89,532","17,104","29,887","59,598","20,016","42,361","83,730","44,086","146,270","43,932","336,344","8,131","87,818","31,857","52,481","30,607","15,386","28,700","24,661","56,703"
September,2023,"897,170","556,896","89,487","17,285","30,046","59,966","20,069","42,339","83,829","44,413","145,348","44,183","340,274","8,182","88,448","32,350","52,801","30,546","15,541","29,691","24,951","57,764"
August,2023,"896,031","555,988","88,577","17,596","29,787","59,938","19,859","43,079","84,678","44,878","142,909","44,546","340,043","8,375","87,290","33,158","52,319","31,229","15,726","29,005","24,948","57,993"
July,2023,"897,870","556,226","86,730","17,831","29,776","59,927","19,985","43,824","86,246","44,951","141,743","45,198","341,644","8,404","87,753","34,151","52,394","31,642","16,118","28,452","25,103","57,627"
June,2023,"900,285","557,965","86,930","18,374","29,756","60,372","19,975","44,024","87,163","45,436","140,956","44,954","342,320","8,505","87,516","35,369","53,011","31,204","16,041","27,268","25,300","58,106"
May,2023,"904,320","558,664","86,395","18,298","30,096","60,652","19,913","44,954","87,337","45,938","139,327","45,667","345,656","8,772","87,085","36,292","53,940","30,892","16,183","28,429","25,549","58,514"
April,2023,"909,596","557,115","85,461","18,365","30,424","61,128","20,300","44,560","88,102","45,987","137,252","45,836","352,481","9,032","86,921","36,798","55,174","33,464","15,961","29,310","25,863","59,958"
March,2023,"913,613","556,674","85,361","18,521","30,918","61,757","20,648","44,108","88,657","46,448","134,969","45,935","356,939","9,256","87,809","37,654","54,466","35,569","16,217","29,874","26,075","60,019"
February,2023,"913,788","556,483","83,935","18,867","31,646","61,834","21,073","44,299","89,577","46,770","133,361","46,194","357,305","9,515","86,159","38,126","54,724","36,009","16,314","31,130","25,615","59,713"
January,2023,"917,045","556,620","82,444","19,244","32,701","62,415","21,424","44,884","88,609","46,728","132,819","46,776","360,425","9,596","87,048","38,775","54,157","36,994","16,668","32,234","25,220","59,733"
December,2022,"924,269","560,138","82,705","19,772","33,875","63,230","21,745","45,338","89,399","47,187","130,959","47,673","364,131","9,722","85,761","40,262","55,054","37,832","17,031","32,594","25,118","60,757"
November,2022,"923,239","557,501","81,018","20,101","33,689","64,536","23,221","45,355","89,247","47,337","129,372","46,846","365,738","10,003","85,745","41,034","55,335","38,649","17,009","32,989","24,750","60,224"
October,2022,"917,391","552,215","80,116","20,179","33,347","64,762","23,454","45,034","88,500","47,043","126,861","46,373","365,176","10,109","83,879","41,029","55,127","39,017","17,328","32,541","24,735","61,411"
September,2022,"912,573","547,005","79,499","20,702","33,271","64,959","24,089","45,384","88,154","46,537","122,344","46,155","365,568","10,154","84,715","41,734","56,071","40,101","17,432","30,826","24,333","60,202"
August,2022,"909,478","542,228","78,601","20,402","33,401","64,344","24,232","45,267","87,866","46,460","119,830","46,057","367,250","9,933","84,520","40,500","55,812","41,815","17,817","32,152","23,996","60,705"
July,2022,"898,404","534,308","75,365","20,260","33,648","64,751","24,954","45,475","84,649","46,029","117,908","46,223","364,096","10,015","81,723","39,652","56,118","44,025","17,228","31,394","23,605","60,336"
June,2022,"892,658","526,308","73,532","20,141","33,734","63,622","24,364","45,248","83,294","45,222","115,057","46,458","366,350","9,889","82,719","37,884","55,921","46,762","16,883","32,450","23,082","60,760"
May,2022,"877,505","515,713","71,270","19,452","33,496","62,667","24,206","44,352","80,601","44,861","112,669","46,345","361,792","9,642","80,488","36,396","55,338","47,517","16,310","33,307","22,173","60,621"
April,2022,"859,427","506,398","69,852","18,724","33,378","62,338","23,830","43,501","78,488","43,722","110,738","45,657","353,029","9,436","79,981","35,424","54,115","46,548","16,300","30,705","22,019","58,501"
March,2022,"840,531","496,845","68,552","18,166","32,825","61,713","23,417","43,774","76,553","42,349","108,251","44,662","343,686","9,071","79,325","33,527","52,855","43,863","16,164","30,880","21,722","56,279"
February,2022,"818,934","485,611","67,022","17,436","32,846","60,620","22,948","43,534","73,999","40,765","106,211","43,178","333,323","9,073","77,697","32,577","51,164","41,660","15,802","29,598","21,122","54,630"
January,2022,"797,574","476,800","66,055","16,806","31,376","59,548","22,798","43,326","72,791","39,809","105,152","41,937","320,774","9,070","76,030","30,051","49,905","38,209","15,369","28,037","20,906","53,197"
December,2021,"785,918","468,843","66,717","16,208","30,306","58,513","22,388","42,011","70,218","39,006","104,095","41,769","317,075","8,930","77,403","29,196","48,969","37,292","14,965","27,763","21,047","51,510"
November,2021,"765,960","455,594","63,258","15,489","29,044","56,468","21,713","40,444","68,405","38,321","103,302","40,863","310,366","8,840","76,435","27,760","47,873","36,819","14,584","26,456","20,349","51,250"
October,2021,"754,406","444,921","60,198","14,784","29,147","55,950","21,095","39,734","65,862","36,995","102,928","39,323","309,485","8,767","77,275","26,860","46,675","36,631","14,475","28,752","20,085","49,965"
September,2021,"737,651","435,304","58,378","14,411","28,608","55,264","20,696","37,767","65,428","35,785","102,273","37,390","302,347","8,750","75,647","25,766","46,135","36,699","13,901","25,782","19,785","49,882"
August,2021,"727,324","430,695","59,897","14,063","28,170","54,399","20,669","35,952","63,990","34,533","102,369","37,322","296,629","8,851","74,842","24,587","46,084","34,289","13,747","25,811","19,676","48,742"
July,2021,"718,124","424,296","60,818","13,954","27,427","53,415","19,319","34,473","62,015","33,980","101,564","36,650","293,828","8,857","75,617","23,605","45,258","34,345","13,460","25,447","19,318","47,921"
June,2021,"710,180","417,667","60,825","13,486","26,782","53,739","19,696","33,333","60,340","33,360","99,544","36,258","292,513","8,867","75,332","24,037","45,071","34,737","13,150","25,819","18,974","46,526"
May,2021,"702,421","412,506","61,635","13,416","25,854","53,468","19,700","31,710","58,517","33,077","99,719","35,110","289,915","8,806","77,567","24,726","43,979","34,323","12,747","23,457","18,675","45,635"
April,2021,"693,029","408,272","61,210","13,287","24,587","53,287","19,438","31,112","57,762","32,694","99,851","34,482","284,757","8,628","74,980","24,958","42,677","34,400","12,672","24,500","18,208","43,734"
March,2021,"688,629","407,441","60,686","13,224","24,391","53,710","19,917","30,908","57,400","32,347","100,884","33,891","281,188","8,528","75,732","26,030","41,316","31,423","12,515","24,490","18,353","42,801"
February,2021,"681,252","403,345","60,597","13,070","23,222","52,403","19,328","29,880","57,164","31,821","101,521","33,667","277,907","8,415","74,593","25,175","40,932","32,128","12,213","24,030","18,411","42,010"
January,2021,"675,500","400,308","60,803","13,065","22,739","51,647","18,617","29,080","57,098","31,515","101,114","33,247","275,192","8,243","74,729","23,737","41,007","32,815","11,902","22,304","18,557","41,898"
December,2020,"666,216","396,181","60,599","13,171","22,380","50,025","18,144","28,788","56,332","30,822","101,557","32,507","270,035","8,165","72,053","23,903","40,722","31,753","11,641","21,419","18,355","42,024"
November,2020,"663,130","394,373","62,544","12,710","21,822","48,821","17,574","28,869","55,512","30,587","101,646","31,862","268,757","8,224","72,002","24,733","41,440","30,658","11,454","20,780","17,606","41,860"
October,2020,"661,649","392,361","62,051","12,299","21,328","47,716","16,314","29,005","56,385","30,271","101,596","31,710","269,288","8,351","74,494","25,052","41,403","29,998","11,518","19,352","16,921","42,199"
September,2020,"654,119","389,740","62,126","12,264","20,823","47,913","16,906","29,200","54,612","29,132","102,406","31,264","264,379","8,234","72,055","25,570","40,767","27,457","11,642","20,169","16,477","42,008"
August,2020,"650,134","389,013","62,379","12,283","20,315","48,149","17,043","29,382","54,966","28,315","102,089","31,135","261,121","8,118","70,593","26,114","40,880","26,003","11,843","19,550","16,346","41,674"
July,2020,"646,477","386,549","60,515","12,362","19,798","48,545","17,153","29,690","55,205","28,214","101,763","30,457","259,928","7,965","69,822","27,139","41,046","24,359","11,812","19,872","16,153","41,760"
June,2020,"645,738","387,831","59,827","12,631","19,450","49,701","17,831","30,634","54,240","28,065","102,625","30,658","257,907","7,947","68,733","28,588","40,635","22,952","12,198","18,828","16,334","41,692"
May,2020,"653,921","395,652","61,020","12,529","19,683","51,531","18,152","31,866","54,720","28,601","104,224","31,478","258,269","7,895","69,329","30,617","40,128","21,859","12,440","16,925","17,330","41,746"
April,2020,"661,595","403,496","64,631","12,776","20,005","51,840","17,830","31,801","54,679","29,361","106,639","31,764","258,099","7,979","69,736","30,499","40,064","21,899","12,218","15,078","18,402","42,224"
March,2020,"663,356","405,693","67,366","13,005","20,573","49,925","16,871","30,837","54,963","29,510","107,391","32,123","257,663","7,714","67,338","29,866","41,229","22,778","11,980","14,948","18,322","43,488"
February,2020,"669,257","405,111","65,010","13,190","20,970","49,678","16,930","31,638","55,619","29,660","106,923","32,423","264,146","7,921","68,464","28,828","41,896","23,502","12,095","20,210","18,263","42,967"
January,2020,"675,006","408,815","66,109","13,324","21,259","50,130","17,728","32,238","55,833","29,654","107,410","32,858","266,191","8,000","67,773","29,377","41,276","24,483","12,191","21,704","18,070","43,317"
December,2019,"680,111","410,145","66,532","13,425","21,404","50,550","18,462","32,462","56,580","29,515","106,963","32,714","269,966","8,075","67,014","29,686","41,019","26,251","12,429","23,771","18,357","43,364"
November,2019,"680,238","412,284","66,818","13,498","21,358","50,888","18,773","32,936","57,191","29,322","107,515","32,758","267,954","7,950","68,346","29,788","40,825","24,946","12,395","21,606","18,729","43,369"
October,2019,"679,933","415,107","67,883","13,753","21,154","50,665","18,932","33,424","57,426","29,254","108,395","33,153","264,826","8,024","66,023","30,151","40,623","24,273","12,613","21,457","18,406","43,256"
September,2019,"682,270","416,967","67,922","13,825","21,290","50,832","19,107","33,708","57,678","29,251","108,743","33,718","265,303","8,121","64,541","30,667","40,018","25,542","12,852","22,343","18,264","42,955"
August,2019,"686,027","417,642","68,913","14,040","21,133","50,647","18,752","34,055","57,233","29,190","108,502","33,929","268,385","8,258","66,152","30,430","40,533","27,442","12,820","22,438","17,837","42,475"
July,2019,"686,576","417,525","69,433","14,146","21,129","50,579","18,763","34,106","57,008","28,937","108,072","34,115","269,051","8,285","66,166","30,021","40,367","27,651","12,953","23,514","17,637","42,457"
June,2019,"686,775","418,091","68,986","14,083","21,146","50,331","18,629","34,919","57,773","28,954","108,196","33,703","268,684","8,289","65,193","30,271","39,901","27,602","13,036","23,767","17,677","42,948"
May,2019,"686,322","417,195","68,894","14,026","21,044","49,737","18,206","35,310","57,533","29,012","107,909","33,730","269,127","8,419","65,852","30,396","40,089","26,574","13,203","23,039","17,651","43,904"
April,2019,"685,265","416,752","67,972","13,985","21,189","48,845","18,166","35,926","58,586","28,803","107,631","33,815","268,513","8,454","66,678","30,669","40,162","25,373","13,167","24,118","17,468","42,424"
March,2019,"679,184","412,689","65,798","14,185","20,611","49,127","18,259","35,719","58,250","28,776","106,701","33,522","266,495","8,535","65,804","30,991","39,695","25,584","13,161","23,186","17,377","42,162"
February,2019,"679,883","413,218","66,749","14,269","20,734","49,575","18,483","35,510","58,114","28,777","105,963","33,527","266,665","8,663","66,772","30,260","39,747","25,523","13,025","23,001","17,148","42,526"
January,2019,"676,979","411,597","66,158","14,172","20,830","49,842","18,920","35,521","57,939","28,832","105,111","33,192","265,382","8,650","65,261","29,640","39,717","25,562","13,189","23,666","17,002","42,695"
December,2018,"671,324","408,112","65,067","13,933","21,183","49,168","18,784","35,460","57,035","28,738","104,287","33,241","263,212","8,656","65,328","29,086","39,871","26,038","13,106","22,030","16,964","42,133"
November,2018,"664,131","401,933","63,950","13,649","20,758","48,656","18,717","34,560","55,783","28,287","103,092","33,198","262,198","8,632","64,895","28,462","39,351","26,371","12,843","23,820","16,897","40,927"
October,2018,"662,504","399,883","63,274","13,411","20,672","48,260","19,069","34,367","55,560","28,104","102,860","33,375","262,621","8,623","64,873","28,232","38,993","26,204","12,968","25,684","16,856","40,188"
September,2018,"658,230","393,546","61,575","13,239","20,414","47,015","18,352","34,210","55,458","27,663","100,638","33,334","264,684","8,556","64,492","27,710","38,925","27,829","13,051","27,894","16,640","39,587"
August,2018,"653,730","390,125","60,447","13,296","20,417","46,789","18,030","34,194","54,510","27,512","99,731","33,229","263,605","8,629","65,226","27,369","38,404","28,614","13,115","25,595","16,574","40,079"
July,2018,"647,720","386,733","58,070","13,260","20,351","46,553","17,758","34,069","54,883","27,337","99,325","32,885","260,987","8,696","64,735","27,215","38,504","27,755","12,876","24,669","16,558","39,979"
June,2018,"644,857","384,608","59,052","13,272","19,939","46,047","17,137","33,386","54,721","26,906","98,163","33,122","260,249","8,616","64,246","27,078","38,806","27,493","12,709","25,565","16,392","39,344"
May,2018,"644,397","381,753","59,276","13,269","19,800","45,821","17,260","32,380","54,293","26,969","97,769","32,176","262,644","8,633","63,512","27,415","38,887","29,612","12,569","26,186","16,492","39,338"
April,2018,"644,560","381,352","60,500","13,230","19,502","45,861","17,190","32,698","54,344","26,931","96,544","31,742","263,208","8,553","63,041","27,651","38,714","30,932","12,395","25,577","16,583","39,762"
March,2018,"644,648","381,608","60,953","13,294","19,266","45,699","16,863","32,355","54,744","26,677","96,439","32,181","263,040","8,673","64,517","27,816","38,761","29,323","12,566","25,086","16,586","39,712"
February,2018,"642,770","379,463","61,383","13,244","19,085","45,815","17,137","31,260","54,350","26,413","96,202","31,711","263,307","8,616","65,727","28,123","38,941","28,261","12,609","24,877","16,729","39,424"
January,2018,"638,351","375,533","61,199","13,063","18,657","45,077","16,840","31,013","53,813","26,137","95,318","31,256","262,818","8,668","67,567","28,083","38,595","26,430","12,590","25,550","16,801","38,534"
December,2017,"632,638","375,595","61,475","12,953","18,546","45,375","17,069","30,669","53,897","25,970","95,414","31,296","257,043","8,722","63,225","27,941","38,656","25,460","12,768","24,906","16,891","38,474"
November,2017,"631,734","375,403","60,653","12,928","18,356","45,180","16,843","30,884","54,422","25,887","95,450","31,643","256,331","8,742","62,938","28,234","38,309","24,790","12,324","26,163","16,467","38,364"
October,2017,"628,395","373,209","60,223","13,004","18,381","45,534","16,953","30,576","53,738","25,821","94,334","31,598","255,186","8,661","62,945","28,240","39,235","23,992","12,422","24,873","16,336","38,482"
September,2017,"630,042","373,184","61,142","13,069","18,134","45,915","17,040","29,872","53,966","25,760","93,872","31,454","256,858","8,674","63,674","28,250","39,404","24,805","12,304","24,364","16,394","38,989"
August,2017,"626,572","372,261","61,634","12,959","18,020","46,081","17,382","29,501","54,242","25,474","93,577","30,773","254,311","8,574","62,558","28,169","39,135","24,200","12,182","23,514","16,577","39,402"
July,2017,"622,492","369,007","60,528","12,858","17,742","45,791","17,249","28,924","53,812","25,290","93,489","30,573","253,485","8,450","62,133","28,315","38,748","24,314","12,165","23,130","16,629","39,601"
June,2017,"619,512","366,467","60,880","12,896","17,679","46,008","17,276","28,450","52,889","25,171","92,177","30,317","253,045","8,625","64,141","28,402","38,910","23,382","12,049","22,767","16,519","38,250"
May,2017,"614,478","364,742","60,057","12,823","17,690","45,273","16,964","28,290","53,308","24,912","91,865","30,524","249,736","8,623","62,578","28,091","38,564","22,175","11,967","24,062","16,464","37,212"
April,2017,"610,990","362,507","59,687","12,856","17,656","45,090","16,694","27,637","53,336","24,490","91,444","30,311","248,483","8,625","62,478","27,748","38,522","22,726","12,213","24,060","16,220","35,891"
March,2017,"613,445","361,751","60,731","12,744","17,661","44,971","16,751","27,545","52,150","24,554","91,247","30,148","251,694","8,730","63,493","27,813","37,955","23,151","12,205","25,807","16,228","36,312"
February,2017,"612,277","359,512","59,751","12,698","17,566","44,135","16,426","27,726","51,248","24,546","91,713","30,129","252,765","8,631","62,431","27,743","38,031","24,407","12,094","27,107","16,352","35,969"
January,2017,"611,182","358,721","59,542","12,726","17,341","44,186","16,529","27,121","51,105","24,370","91,715","30,615","252,461","8,496","62,832","28,038","38,782","24,179","12,013","25,691","16,214","36,216"
December,2016,"611,347","359,197","62,203","12,581","17,200","43,477","15,637","26,587","51,220","24,234","91,633","30,062","252,150","8,585","62,839","28,300","37,773","23,845","12,206","26,342","16,003","36,257"
November,2016,"607,748","357,300","61,307","12,721","16,964","43,127","15,529","26,350","51,723","24,164","91,440","29,504","250,448","8,714","62,596","28,545","37,636","24,501","11,853","24,161","15,982","36,460"
October,2016,"603,317","353,734","59,649","12,673","16,793","42,588","15,303","26,145","51,515","24,132","91,751","28,488","249,583","8,709","62,860","28,684","37,328","24,140","11,766","23,390","15,714","36,992"
September,2016,"601,913","353,790","59,054","12,455","16,742","42,484","15,224","26,487","50,814","24,290","92,906","28,558","248,123","8,685","63,188","28,935","37,401","23,061","11,835","22,962","15,652","36,404"
August,2016,"600,181","354,877","60,586","12,350","16,554","42,089","15,015","26,749","50,569","24,043","93,198","28,739","245,304","8,625","61,813","29,246","37,370","22,472","11,832","22,334","15,545","36,067"
July,2016,"601,327","354,707","60,858","12,256","16,514","41,986","15,025","26,556","50,188","24,138","93,096","29,115","246,620","8,630","62,971","29,522","36,852","23,834","11,783","21,749","15,333","35,946"
June,2016,"601,952","354,655","60,989","12,155","16,335","41,546","14,849","26,299","50,373","24,137","93,634","29,187","247,297","8,749","63,217","29,568","36,350","24,776","11,624","21,959","15,551","35,503"
May,2016,"602,109","355,306","61,193","12,192","15,995","41,689","15,003","26,174","50,397","23,808","93,960","29,898","246,803","8,776","62,646","30,208","36,555","23,999","11,707","21,514","15,540","35,858"
April,2016,"599,582","354,696","62,056","12,197","15,763","41,272","15,077","26,462","49,470","23,765","94,262","29,449","244,886","8,845","63,523","29,663","36,322","23,060","11,644","20,875","15,479","35,475"
March,2016,"594,164","353,254","62,130","12,197","15,396","41,360","15,252","26,481","49,199","23,713","93,705","29,073","240,910","8,763","61,654","29,210","36,896","21,317","11,542","20,442","15,436","35,650"
February,2016,"593,029","354,221","61,939","12,153","15,439","41,499","15,200","26,865","50,157","23,655","93,612","28,902","238,808","8,922","60,904","29,184","36,766","20,598","11,780","19,488","15,420","35,746"
January,2016,"596,954","355,837","62,712","12,158","15,547","41,728","15,460","27,041","50,300","23,552","94,034","28,765","241,117","8,788","62,549","29,491","36,632","21,699","11,741","19,147","15,194","35,876"
December,2015,"596,850","357,440","62,452","12,135","15,407","41,847","15,499","27,583","51,993","23,590","93,896","28,537","239,410","8,590","60,601","29,432","36,590","21,374","11,903","19,725","15,324","35,871"
November,2015,"599,546","358,890","62,215","12,104","15,595","42,104","15,771","28,711","51,505","23,629","94,648","28,379","240,656","8,577","60,869","28,946","36,311","20,862","11,720","21,746","15,437","36,188"
October,2015,"601,648","360,637","62,612","12,175","15,528","42,213","15,796","29,546","51,510","23,481","94,941","28,631","241,011","8,609","60,167","29,407","36,419","22,502","11,803","20,749","15,345","36,010"
September,2015,"602,332","360,125","62,522","12,147","15,417","41,813","15,740","29,773","51,381","23,442","94,800","28,830","242,207","8,634","59,019","29,657","36,765","24,390","11,854","20,714","15,413","35,761"
August,2015,"600,838","361,559","61,734","12,040","15,375","42,032","16,044","30,442","51,687","23,419","95,961","28,869","239,279","8,625","58,121","29,148","36,797","22,792","12,174","20,960","15,476","35,186"
July,2015,"599,473","361,507","62,165","12,013","15,244","41,946","15,978","31,038","51,484","23,223","95,909","28,485","237,966","8,677","57,541","28,779","36,873","22,299","12,108","21,276","15,450","34,963"
June,2015,"600,675","361,972","61,539","11,864","15,062","42,004","15,976","31,809","51,285","23,009","96,706","28,694","238,703","8,691","57,853","28,642","36,349","22,076","11,973","22,581","15,404","35,134"
May,2015,"595,780","361,507","60,461","11,688","14,927","42,379","16,362","32,299","51,038","23,177","97,102","28,436","234,273","8,731","58,746","28,080","35,837","19,826","11,808","21,201","15,221","34,823"
April,2015,"592,347","360,182","59,246","11,579","14,661","42,425","16,452","32,517","51,209","22,986","97,047","28,512","232,165","8,836","55,771","27,880","35,880","20,853","11,656","21,464","15,212","34,613"
March,2015,"591,813","360,151","58,010","11,541","14,155","42,924","16,443","33,056","51,984","22,755","96,996","28,730","231,662","8,710","56,160","27,394","35,363","22,290","11,460","20,616","15,201","34,468"
February,2015,"589,469","358,882","58,342","11,292","14,187","42,608","16,125","33,123","51,141","22,555","96,708","28,926","230,587","8,745","55,468","27,254","34,725","22,640","11,575","20,729","15,024","34,427"
January,2015,"586,215","357,004","56,452","11,408","14,297","42,658","16,391","33,437","50,539","22,577","96,466","29,170","229,211","8,738","54,432","26,915","35,357","22,433","11,973","20,311","15,009","34,043"
December,2014,"585,484","354,886","55,166","11,392","14,308","42,571","16,472","33,217","49,311","22,356","96,572","29,993","230,598","8,689","54,540","26,807","35,111","23,532","12,124","20,687","15,208","33,900"
November,2014,"584,413","353,873","54,832","11,207","14,268","42,313","16,130","32,811","49,832","22,234","96,147","30,229","230,540","8,646","54,425","27,013","34,659","23,062","11,744","22,078","15,046","33,867"
October,2014,"579,948","351,383","54,826","11,106","14,325","41,887","15,760","32,301","49,473","21,924","95,589","29,952","228,565","8,735","53,204","27,174","34,469","21,488","11,703","23,125","15,127","33,540"
September,2014,"576,307","350,982","55,228","11,216","14,364","41,986","16,183","32,281","49,114","21,608","95,127","30,058","225,325","8,725","51,187","27,068","33,808","20,772","11,867","23,718","15,073","33,107"
