"Table 1a. Revised (Adjusted1) Estimates of Monthly Sales of Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices:  January 1992 Through July 2025.",,,,,,,,,,,,,,,,,,,,,,,
July,1993,"154,732","79,739","13,796","2,736","4,772","12,926",NA,"6,081","11,454","3,869","13,798","10,307","74,993","4,128","5,592","5,415","23,801","8,242","3,263","10,374","4,274","9,904"
June,1993,"152,751","77,387","12,817","2,751","4,736","12,844",NA,"6,147","10,977","3,814","13,592","9,709","75,364","4,167","5,682","5,416","23,956","8,370","3,300","10,477","4,163","9,833"
May,1993,"156,085","78,460","13,793","2,773","4,715","12,472",NA,"6,155","10,916","3,861","13,820","9,955","77,625","4,134","5,667","5,504","23,945","9,253","3,318","11,237","4,290","10,277"
April,1993,"153,239","77,212","13,436","2,707","4,788","12,746",NA,"5,967","10,736","3,717","13,391","9,724","76,027","4,098","5,649","5,437","23,920","8,587","3,346","11,054","4,254","9,682"
March,1993,"149,841","74,823","12,421","2,543","4,757","12,344",NA,"5,934","10,265","3,692","13,122","9,745","75,018","4,060","5,663","5,060","23,491","8,535","3,370","11,093","4,168","9,578"
February,1993,"152,528","76,934","13,368","2,683","5,179","13,062",NA,"5,880","10,321","3,762","13,114","9,565","75,594","4,093","5,745","5,151","23,494","8,690","3,466","10,953","4,107","9,895"
January,1993,"153,497","77,007","13,633","2,704","4,652","12,401",NA,"6,107","10,156","3,739","13,174","10,441","76,490","4,037","5,731","5,378","24,373","8,703","3,343","10,554","4,124","10,247"
December,1992,"148,469","73,770","13,202","2,681","4,210","11,520",NA,"6,020","9,941","3,731","12,676","9,789","74,699","4,053","5,735","5,401","23,010","8,880","3,346","11,130","4,169","8,975"
November,1992,"149,801","74,205","13,504","2,782","4,348","11,675",NA,"6,025","9,858","3,733","12,627","9,653","75,596","3,994","5,585","5,330","22,763","9,154","3,120","11,507","4,169","9,974"
October,1992,"149,276","72,932","13,661","2,497","4,333","11,394",NA,"5,621","9,364","3,650","12,970","9,442","76,344","3,987","5,661","5,456","22,752","9,159","3,338","12,029","4,095","9,867"
September,1992,"149,251","72,287","13,300","2,576","4,384","11,037",NA,"5,879","9,258","3,664","12,705","9,484","76,964","3,958","5,512","5,180","22,942","10,279","3,348","11,695","4,093","9,957"
August,1992,"147,427","71,985","13,130","2,517","4,282","11,089",NA,"6,232","9,384","3,627","12,417","9,307","75,442","3,963","5,562","5,443","22,690","9,383","3,354","11,433","4,116","9,498"
July,1992,"148,808","72,301","13,070","2,506","4,236","11,284",NA,"5,927","9,502","3,748","11,871","10,157","76,507","4,167","5,616","5,229","23,035","9,285","3,358","12,037","4,109","9,671"
June,1992,"145,989","71,730","13,162","2,618","4,324","10,972",NA,"5,829","9,296","3,726","12,406","9,397","74,259","3,859","5,653","4,769","22,342","8,743","3,312","11,995","4,091","9,495"
May,1992,"144,000","69,791","12,821","2,548","4,261","11,002",NA,"5,774","9,104","3,700","11,942","8,639","74,209","3,992","5,518","5,084","22,511","8,955","3,230","11,287","4,159","9,473"
April,1992,"145,381","71,014","12,876","2,586","4,203","11,388",NA,"5,747","9,309","3,773","12,285","8,847","74,367","4,003","5,444","4,860","22,925","8,902","3,140","11,126","4,397","9,570"
March,1992,"145,306","70,226","13,032","2,555","4,132","10,575",NA,"5,854","9,317","3,621","12,244","8,896","75,080","4,007","5,515","5,105","23,047","9,130","3,197","11,128","4,199","9,752"
February,1992,"144,206","69,749","12,942","2,533","4,166","10,541",NA,"5,834","9,460","3,650","11,692","8,931","74,457","3,958","5,473","5,215","23,062","8,908","3,147","10,823","4,323","9,548"
January,1992,"142,980","67,861","12,652","2,533","3,980","10,350",NA,"5,696","9,472","3,655","11,120","8,403","75,119","4,015","5,491","5,278","22,849","8,841","3,138","10,982","4,302","10,223"
,,,,,,,,,,,,,,,,,,,,,,,
